Category,Language,Version,FileName,DirectLink
"OFFICE","Thai","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Thai_CORE_MLF_X17-77020.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Thai_CORE_MLF_X17-77020.ISO?"
"OFFICE","Thai","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Thai_CORE_MLF_X17-77013.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Thai_CORE_MLF_X17-77013.ISO?"
"OFFICE","Turkish","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Turkish_CORE_MLF_X17-77035.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Turkish_CORE_MLF_X17-77035.ISO?"
"OFFICE","Turkish","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Turkish_CORE_MLF_X17-77026.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Turkish_CORE_MLF_X17-77026.ISO?"
"OFFICE","Ukrainian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Ukrainian_CORE_MLF_X17-77111.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Ukrainian_CORE_MLF_X17-77111.ISO?"
"OFFICE","Ukrainian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Ukrainian_CORE_MLF_X17-77101.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Ukrainian_CORE_MLF_X17-77101.ISO?"
"OFFICE","Arabic","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Arabic_MLF_X17-76708.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Arabic_MLF_X17-76708.ISO?"
"OFFICE","Arabic","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Arabic_MLF_X17-76683.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Arabic_MLF_X17-76683.ISO?"
"OFFICE","Chinese - Simplified","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_ChnSimp_MLF_X17-76658.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_ChnSimp_MLF_X17-76658.ISO?"
"OFFICE","Chinese - Simplified","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_ChnSimp_MLF_X17-76643.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_ChnSimp_MLF_X17-76643.ISO?"
"OFFICE","Chinese - Traditional","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_ChnTrad_MLF_X17-77399.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_ChnTrad_MLF_X17-77399.ISO?"
"OFFICE","Chinese - Traditional","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_ChnTrad_MLF_X17-77384.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_ChnTrad_MLF_X17-77384.ISO?"
"OFFICE","Czech","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Czech_MLF_X17-76743.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Czech_MLF_X17-76743.ISO?"
"OFFICE","Czech","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Czech_MLF_X17-76712.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Czech_MLF_X17-76712.ISO?"
"OFFICE","Danish","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Danish_MLF_X17-76812.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Danish_MLF_X17-76812.ISO?"
"OFFICE","Danish","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Danish_MLF_X17-76782.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Danish_MLF_X17-76782.ISO?"
"OFFICE","Dutch","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Dutch_MLF_X17-77189.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Dutch_MLF_X17-77189.ISO?"
"OFFICE","Dutch","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Dutch_MLF_X17-77159.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Dutch_MLF_X17-77159.ISO?"
"OFFICE","English","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_English_MLF_X17-76681.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_English_MLF_X17-76681.ISO?"
"OFFICE","English","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_English_MLF_X17-76660.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_English_MLF_X17-76660.ISO?"
"OFFICE","Finnish","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Finnish_MLF_X17-77330.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Finnish_MLF_X17-77330.ISO?"
"OFFICE","Finnish","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Finnish_MLF_X17-77299.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Finnish_MLF_X17-77299.ISO?"
"OFFICE","French","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_French_MLF_X17-76880.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_French_MLF_X17-76880.ISO?"
"OFFICE","French","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_French_MLF_X17-76850.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_French_MLF_X17-76850.ISO?"
"OFFICE","German","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_German_MLF_X17-76777.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_German_MLF_X17-76777.ISO?"
"OFFICE","German","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_German_MLF_X17-76747.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_German_MLF_X17-76747.ISO?"
"OFFICE","Greek","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Greek_MLF_X17-76915.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Greek_MLF_X17-76915.ISO?"
"OFFICE","Greek","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Greek_MLF_X17-76885.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Greek_MLF_X17-76885.ISO?"
"OFFICE","Hebrew","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Hebrew_MLF_X17-76949.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Hebrew_MLF_X17-76949.ISO?"
"OFFICE","Hebrew","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Hebrew_MLF_X17-76919.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Hebrew_MLF_X17-76919.ISO?"
"OFFICE","Hungarian","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Hungarian_MLF_X17-76982.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Hungarian_MLF_X17-76982.ISO?"
"OFFICE","Hungarian","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Hungarian_MLF_X17-76953.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Hungarian_MLF_X17-76953.ISO?"
"OFFICE","Italian","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Italian_MLF_X17-77017.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Italian_MLF_X17-77017.ISO?"
"OFFICE","Italian","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Italian_MLF_X17-76986.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Italian_MLF_X17-76986.ISO?"
"OFFICE","Japanese","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Japanese_MLF_X17-77051.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Japanese_MLF_X17-77051.ISO?"
"OFFICE","Japanese","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Japanese_MLF_X17-77021.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Japanese_MLF_X17-77021.ISO?"
"OFFICE","Korean","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Korean_MLF_X17-77085.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Korean_MLF_X17-77085.ISO?"
"OFFICE","Korean","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Korean_MLF_X17-77055.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Korean_MLF_X17-77055.ISO?"
"OFFICE","Norwegian","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Norwegian_MLF_X17-77155.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Norwegian_MLF_X17-77155.ISO?"
"OFFICE","Norwegian","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Norwegian_MLF_X17-77124.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Norwegian_MLF_X17-77124.ISO?"
"OFFICE","Polish","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Polish_MLF_X17-77259.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Polish_MLF_X17-77259.ISO?"
"OFFICE","Polish","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Polish_MLF_X17-77228.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Polish_MLF_X17-77228.ISO?"
"OFFICE","Portuguese - Brazil","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Brazilian_MLF_X17-76641.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Brazilian_MLF_X17-76641.ISO?"
"OFFICE","Portuguese - Brazil","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Brazilian_MLF_X17-76626.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Brazilian_MLF_X17-76626.ISO?"
"OFFICE","Portuguese - Portugal","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Portuguese_MLF_X17-77224.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Portuguese_MLF_X17-77224.ISO?"
"OFFICE","Portuguese - Portugal","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Portuguese_MLF_X17-77193.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Portuguese_MLF_X17-77193.ISO?"
"OFFICE","Russian","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Russian_MLF_X17-77365.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Russian_MLF_X17-77365.ISO?"
"OFFICE","Russian","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Russian_MLF_X17-77350.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Russian_MLF_X17-77350.ISO?"
"OFFICE","Slovak","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Slovak_MLF_X17-77348.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Slovak_MLF_X17-77348.ISO?"
"OFFICE","Slovak","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Slovak_MLF_X17-77333.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Slovak_MLF_X17-77333.ISO?"
"OFFICE","Slovenian","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Slovenian_MLF_X17-77120.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Slovenian_MLF_X17-77120.ISO?"
"OFFICE","Slovenian","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Slovenian_MLF_X17-77090.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Slovenian_MLF_X17-77090.ISO?"
"OFFICE","Spanish","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Spanish_MLF_X17-76846.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Spanish_MLF_X17-76846.ISO?"
"OFFICE","Spanish","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Spanish_MLF_X17-76816.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Spanish_MLF_X17-76816.ISO?"
"OFFICE","Swedish","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Swedish_MLF_X17-77294.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Swedish_MLF_X17-77294.ISO?"
"OFFICE","Swedish","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Swedish_MLF_X17-77263.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Swedish_MLF_X17-77263.ISO?"
"OFFICE","Turkish","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Turkish_MLF_X17-77382.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Turkish_MLF_X17-77382.ISO?"
"OFFICE","Turkish","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Turkish_MLF_X17-77367.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Turkish_MLF_X17-77367.ISO?"
"OFFICE","Ukrainian","x64","SW_DVD5_Project_Pro_2010w_SP1_64Bit_Ukrainian_MLF_X17-76624.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_64Bit_Ukrainian_MLF_X17-76624.ISO?"
"OFFICE","Ukrainian","x32","SW_DVD5_Project_Pro_2010w_SP1_W32_Ukrainian_MLF_X17-76609.ISO","https://archive.isdn.network/office/SW_DVD5_Project_Pro_2010w_SP1_W32_Ukrainian_MLF_X17-76609.ISO?"
"OFFICE","Arabic","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Arabic_Std_Pro_Prem_MLF_X17-75857.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Arabic_Std_Pro_Prem_MLF_X17-75857.ISO?"
"OFFICE","Arabic","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Arabic_Std_Pro_Prem_MLF_X17-75855.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Arabic_Std_Pro_Prem_MLF_X17-75855.ISO?"
"OFFICE","Chinese - Simplified","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_ChnSimp_Std_Pro_Prem_MLF_X17-75849.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_ChnSimp_Std_Pro_Prem_MLF_X17-75849.ISO?"
"OFFICE","Chinese - Simplified","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_ChnSimp_Std_Pro_Prem_MLF_X17-75847.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_ChnSimp_Std_Pro_Prem_MLF_X17-75847.ISO?"
"OFFICE","Chinese - Traditional","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_ChnTrad_Std_Pro_Prem_MLF_X17-75945.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_ChnTrad_Std_Pro_Prem_MLF_X17-75945.ISO?"
"OFFICE","Chinese - Traditional","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_ChnTrad_Std_Pro_Prem_MLF_X17-75943.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_ChnTrad_Std_Pro_Prem_MLF_X17-75943.ISO?"
"OFFICE","Czech","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Czech_Std_Pro_Prem_MLF_X17-75861.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Czech_Std_Pro_Prem_MLF_X17-75861.ISO?"
"OFFICE","Czech","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Czech_Std_Pro_Prem_MLF_X17-75859.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Czech_Std_Pro_Prem_MLF_X17-75859.ISO?"
"OFFICE","Danish","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Danish_Std_Pro_Prem_MLF_X17-75869.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Danish_Std_Pro_Prem_MLF_X17-75869.ISO?"
"OFFICE","Danish","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Danish_Std_Pro_Prem_MLF_X17-75867.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Danish_Std_Pro_Prem_MLF_X17-75867.ISO?"
"OFFICE","Dutch","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Dutch_Std_Pro_Prem_MLF_X17-75913.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Dutch_Std_Pro_Prem_MLF_X17-75913.ISO?"
"OFFICE","Dutch","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Dutch_Std_Pro_Prem_MLF_X17-75911.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Dutch_Std_Pro_Prem_MLF_X17-75911.ISO?"
"OFFICE","English","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_English_Std_Pro_Prem_MLF_X17-75853.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_English_Std_Pro_Prem_MLF_X17-75853.ISO?"
"OFFICE","English","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_English_Std_Pro_Prem_MLF_X17-75851.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_English_Std_Pro_Prem_MLF_X17-75851.ISO?"
"OFFICE","Finnish","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Finnish_Std_Pro_Prem_MLF_X17-75929.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Finnish_Std_Pro_Prem_MLF_X17-75929.ISO?"
"OFFICE","Finnish","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Finnish_Std_Pro_Prem_MLF_X17-75927.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Finnish_Std_Pro_Prem_MLF_X17-75927.ISO?"
"OFFICE","French","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_French_Std_Pro_Prem_MLF_X17-75877.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_French_Std_Pro_Prem_MLF_X17-75877.ISO?"
"OFFICE","French","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_French_Std_Pro_Prem_MLF_X17-75875.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_French_Std_Pro_Prem_MLF_X17-75875.ISO?"
"OFFICE","German","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_German_Std_Pro_Prem_MLF_X17-75865.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_German_Std_Pro_Prem_MLF_X17-75865.ISO?"
"OFFICE","German","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_German_Std_Pro_Prem_MLF_X17-75863.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_German_Std_Pro_Prem_MLF_X17-75863.ISO?"
"OFFICE","Greek","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Greek_Std_Pro_Prem_MLF_X17-75881.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Greek_Std_Pro_Prem_MLF_X17-75881.ISO?"
"OFFICE","Greek","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Greek_Std_Pro_Prem_MLF_X17-75879.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Greek_Std_Pro_Prem_MLF_X17-75879.ISO?"
"OFFICE","Hebrew","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Hebrew_Std_Pro_Prem_MLF_X17-75885.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Hebrew_Std_Pro_Prem_MLF_X17-75885.ISO?"
"OFFICE","Hebrew","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Hebrew_Std_Pro_Prem_MLF_X17-75883.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Hebrew_Std_Pro_Prem_MLF_X17-75883.ISO?"
"OFFICE","Hungarian","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Hungarian_Std_Pro_Prem_MLF_X17-75889.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Hungarian_Std_Pro_Prem_MLF_X17-75889.ISO?"
"OFFICE","Hungarian","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Hungarian_Std_Pro_Prem_MLF_X17-75887.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Hungarian_Std_Pro_Prem_MLF_X17-75887.ISO?"
"OFFICE","Italian","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Italian_Std_Pro_Prem_MLF_X17-75893.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Italian_Std_Pro_Prem_MLF_X17-75893.ISO?"
"OFFICE","Italian","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Italian_Std_Pro_Prem_MLF_X17-75891.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Italian_Std_Pro_Prem_MLF_X17-75891.ISO?"
"OFFICE","Japanese","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Japanese_Std_Pro_Prem_MLF_X17-75897.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Japanese_Std_Pro_Prem_MLF_X17-75897.ISO?"
"OFFICE","Japanese","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Japanese_Std_Pro_Prem_MLF_X17-75895.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Japanese_Std_Pro_Prem_MLF_X17-75895.ISO?"
"OFFICE","Korean","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Korean_Std_Pro_Prem_MLF_X17-75901.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Korean_Std_Pro_Prem_MLF_X17-75901.ISO?"
"OFFICE","Korean","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Korean_Std_Pro_Prem_MLF_X17-75899.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Korean_Std_Pro_Prem_MLF_X17-75899.ISO?"
"OFFICE","Norwegian","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Norwegian_Std_Pro_Prem_MLF_X17-75909.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Norwegian_Std_Pro_Prem_MLF_X17-75909.ISO?"
"OFFICE","Norwegian","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Norwegian_Std_Pro_Prem_MLF_X17-75907.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Norwegian_Std_Pro_Prem_MLF_X17-75907.ISO?"
"OFFICE","Polish","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Polish_Std_Pro_Prem_MLF_X17-75921.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Polish_Std_Pro_Prem_MLF_X17-75921.ISO?"
"OFFICE","Polish","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Polish_Std_Pro_Prem_MLF_X17-75919.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Polish_Std_Pro_Prem_MLF_X17-75919.ISO?"
"OFFICE","Portuguese - Brazil","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Brazilian_Std_Pro_Prem_MLF_X17-75845.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Brazilian_Std_Pro_Prem_MLF_X17-75845.ISO?"
"OFFICE","Portuguese - Brazil","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Brazilian_Std_Pro_Prem_MLF_X17-75843.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Brazilian_Std_Pro_Prem_MLF_X17-75843.ISO?"
"OFFICE","Portuguese - Portugal","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Portuguese_Std_Pro_Prem_MLF_X17-75917.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Portuguese_Std_Pro_Prem_MLF_X17-75917.ISO?"
"OFFICE","Portuguese - Portugal","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Portuguese_Std_Pro_Prem_MLF_X17-75915.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Portuguese_Std_Pro_Prem_MLF_X17-75915.ISO?"
"OFFICE","Russian","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Russian_Std_Pro_Prem_MLF_X17-75937.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Russian_Std_Pro_Prem_MLF_X17-75937.ISO?"
"OFFICE","Russian","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Russian_Std_Pro_Prem_MLF_X17-75935.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Russian_Std_Pro_Prem_MLF_X17-75935.ISO?"
"OFFICE","Slovak","x64","SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Slovak_Std_Pro_Prem_MLF_X17-75933.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_64Bit_Slovak_Std_Pro_Prem_MLF_X17-75933.ISO?"
"OFFICE","Slovak","x32","SW_DVD5_Visio_Premium_2010w_SP1_W32_Slovak_Std_Pro_Prem_MLF_X17-75931.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Premium_2010w_SP1_W32_Slovak_Std_Pro_Prem_MLF_X17-75931.ISO?"
